time_stamp,pm2.5_atm,pm10.0_atm
2022-06-09T00:00:00Z,3.027,3.2285000000000004
2022-06-10T00:00:00Z,2.791,2.995
2022-06-11T00:00:00Z,1.874,2.0225
2022-06-12T00:00:00Z,1.7214999999999998,1.9449999999999998
2022-06-13T00:00:00Z,1.02,1.268
2022-06-14T00:00:00Z,3.0069999999999997,3.305
2022-06-15T00:00:00Z,6.023,6.6035
2022-06-16T00:00:00Z,3.708,4.0665
2022-06-17T00:00:00Z,2.8615,3.211
2022-06-18T00:00:00Z,3.098,3.6285
2022-06-19T00:00:00Z,3.0380000000000003,3.677
2022-06-20T00:00:00Z,0.28400000000000003,0.3855
2022-06-21T00:00:00Z,0.6745000000000001,0.7595000000000001
2022-06-22T00:00:00Z,1.45,1.5885
2022-06-23T00:00:00Z,3.5515,3.748
2022-06-24T00:00:00Z,1.4335,1.7165
2022-06-25T00:00:00Z,1.158,1.2595
2022-06-26T00:00:00Z,2.2560000000000002,2.3739999999999997
2022-06-27T00:00:00Z,5.035,5.2285
2022-06-28T00:00:00Z,3.391,3.5475
2022-06-29T00:00:00Z,1.362,1.5285000000000002
2022-06-30T00:00:00Z,2.935,3.127
2022-07-01T00:00:00Z,1.3995,1.512
2022-07-02T00:00:00Z,0.5395,0.6080000000000001
2022-07-03T00:00:00Z,0.632,0.7305
2022-07-04T00:00:00Z,0.591,0.7395
2022-07-05T00:00:00Z,2.193,2.378
2022-07-06T00:00:00Z,0.396,0.4925
2022-07-07T00:00:00Z,0.365,0.457
2022-07-08T00:00:00Z,0.439,0.53
2022-07-09T00:00:00Z,5.2475000000000005,5.6585
2022-07-10T00:00:00Z,13.9515,14.6555
2022-07-11T00:00:00Z,7.162,7.4875
2022-07-12T00:00:00Z,6.6905,6.978
2022-07-13T00:00:00Z,4.947,5.1835
2022-07-14T00:00:00Z,1.5675,1.6915
2022-07-15T00:00:00Z,2.012,2.2005
2022-07-16T00:00:00Z,3.7155,3.8545
2022-07-17T00:00:00Z,3.0945,3.2305
2022-07-18T00:00:00Z,2.9915000000000003,3.3405
2022-07-19T00:00:00Z,2.9025,3.1345
2022-07-20T00:00:00Z,2.5454999999999997,2.8055000000000003
2022-07-21T00:00:00Z,2.8145,3.0215
2022-07-22T00:00:00Z,3.105,3.3075
2022-07-23T00:00:00Z,2.7815,2.963
2022-07-24T00:00:00Z,3.7809999999999997,3.982
2022-07-25T00:00:00Z,4.516,4.7255
2022-07-26T00:00:00Z,7.390000000000001,7.8035
2022-07-27T00:00:00Z,3.4895,3.681
2022-07-28T00:00:00Z,6.3149999999999995,6.566000000000001
2022-07-29T00:00:00Z,4.8285,5.041
2022-07-30T00:00:00Z,5.0809999999999995,5.29
2022-07-31T00:00:00Z,7.0895,7.390499999999999
2022-08-01T00:00:00Z,5.877,6.149
2022-08-02T00:00:00Z,3.0035,3.169
2022-08-03T00:00:00Z,13.1925,13.878
2022-08-04T00:00:00Z,9.1035,9.6075
2022-08-05T00:00:00Z,7.8125,8.2425
2022-08-06T00:00:00Z,5.3425,5.632
2022-08-07T00:00:00Z,3.514,3.6795
2022-08-08T00:00:00Z,7.926500000000001,8.293500000000002
2022-08-09T00:00:00Z,6.6845,6.991
2022-08-10T00:00:00Z,4.614,4.843500000000001
2022-08-11T00:00:00Z,1.5625,1.7085
2022-08-12T00:00:00Z,2.79,2.934
2022-08-13T00:00:00Z,2.625,2.7584999999999997
2022-08-14T00:00:00Z,1.3130000000000002,1.4
2022-08-15T00:00:00Z,3.2685,3.424
2022-08-16T00:00:00Z,3.005,3.1415
2022-08-17T00:00:00Z,2.5725,2.682
2022-08-18T00:00:00Z,5.306,5.507
2022-08-19T00:00:00Z,2.151,2.332
2022-08-20T00:00:00Z,3.6235,3.79
2022-08-21T00:00:00Z,2.731,2.8795
2022-08-22T00:00:00Z,4.4005,4.5915
2022-08-23T00:00:00Z,6.462,6.741
2022-08-24T00:00:00Z,5.657,5.9245
2022-08-25T00:00:00Z,3.0895,3.275
2022-08-26T00:00:00Z,2.739,2.906
2022-08-27T00:00:00Z,2.0605,2.1985
2022-08-28T00:00:00Z,4.062,4.292
2022-08-29T00:00:00Z,10.193000000000001,10.7035
2022-08-30T00:00:00Z,6.6475,6.9915
2022-08-31T00:00:00Z,3.542,3.7595
2022-09-01T00:00:00Z,2.6955,2.8745000000000003
2022-09-02T00:00:00Z,6.1485,6.441
2022-09-03T00:00:00Z,4.0024999999999995,4.2105
2022-09-04T00:00:00Z,4.5705,4.7885
