time_stamp,pm2.5_atm,pm10.0_atm
2021-06-07T00:00:00Z,4.001,5.554
2021-06-08T00:00:00Z,2.187,2.903
2021-06-09T00:00:00Z,1.132,1.591
2021-06-10T00:00:00Z,2.7065,4.1665
2021-06-11T00:00:00Z,1.0825,1.5255
2021-06-12T00:00:00Z,5.6825,6.448
2021-06-13T00:00:00Z,11.291,12.231
2021-06-14T00:00:00Z,3.105,3.558
2021-06-15T00:00:00Z,6.9255,7.526
2021-06-16T00:00:00Z,5.483,6.388
2021-06-17T00:00:00Z,7.752,8.7525
2021-06-18T00:00:00Z,9.5285,10.574
2021-06-19T00:00:00Z,10.7095,11.4465
2021-06-20T00:00:00Z,6.497,7.1585
2021-06-21T00:00:00Z,4.978,5.6105
2021-06-22T00:00:00Z,5.518,6.2035
2021-06-23T00:00:00Z,3.8795,4.531
2021-06-24T00:00:00Z,5.3135,5.896
2021-06-25T00:00:00Z,5.1075,5.5875
2021-06-26T00:00:00Z,4.544,4.944
2021-06-27T00:00:00Z,4.216,4.4845
2021-06-28T00:00:00Z,3.3065,3.574
2021-06-29T00:00:00Z,3.7655,4.055
2021-06-30T00:00:00Z,4.6105,5.067
2021-07-01T00:00:00Z,3.08,3.4385
2021-07-02T00:00:00Z,3.645,4.112
2021-07-03T00:00:00Z,6.773,7.5875
2021-07-04T00:00:00Z,8.634,9.4545
2021-07-05T00:00:00Z,5.646,6.268
2021-07-06T00:00:00Z,6.5995,7.2535
2021-07-07T00:00:00Z,8.2245,8.986
2021-07-08T00:00:00Z,7.2355,7.8985
2021-07-09T00:00:00Z,12.8935,14.1325
2021-07-10T00:00:00Z,26.1185,30.6885
2021-07-11T00:00:00Z,39.891,49.7075
2021-07-12T00:00:00Z,37.3815,45.222
2021-07-13T00:00:00Z,25.2175,29.0345
2021-07-14T00:00:00Z,6.751,7.39
2021-07-15T00:00:00Z,7.861,8.6435
2021-07-16T00:00:00Z,8.654,9.572
2021-07-17T00:00:00Z,6.71,7.768
2021-07-18T00:00:00Z,8.8965,9.77
2021-07-19T00:00:00Z,6.184,6.9835
2021-07-20T00:00:00Z,4.2025,4.729
2021-07-21T00:00:00Z,5.61,6.172
2021-07-22T00:00:00Z,2.5075,2.863
2021-07-23T00:00:00Z,4.322,4.907
2021-07-24T00:00:00Z,21.8995,25.276
2021-07-25T00:00:00Z,42.967,53.7165
2021-07-26T00:00:00Z,43.531,54.961
2021-07-27T00:00:00Z,8.936,9.958
2021-07-28T00:00:00Z,3.6185,4.21
2021-07-29T00:00:00Z,4.552,5.195
2021-07-30T00:00:00Z,3.8515,4.453
2021-07-31T00:00:00Z,4.3775,4.881
2021-08-01T00:00:00Z,2.14,2.469
2021-08-02T00:00:00Z,2.0175,2.4175
2021-08-03T00:00:00Z,11.5045,12.618
2021-08-04T00:00:00Z,34.2855,40.6855
2021-08-05T00:00:00Z,28.4515,32.7575
2021-08-06T00:00:00Z,48.167,56.958
