Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/22/2022,AQS,490353010,1,0.036,ppm,33,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
2/23/2022,AQS,490353010,1,0.034,ppm,31,ROSE PARK,15,88,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
2/24/2022,AQS,490353010,1,0.037,ppm,34,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
2/25/2022,AQS,490353010,1,0.039,ppm,36,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
2/26/2022,AQS,490353010,1,0.037,ppm,34,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
2/27/2022,AQS,490353010,1,0.037,ppm,34,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
2/28/2022,AQS,490353010,1,0.031,ppm,29,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/1/2022,AQS,490353010,1,0.036,ppm,33,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/2/2022,AQS,490353010,1,0.035,ppm,32,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/3/2022,AQS,490353010,1,0.039,ppm,36,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/4/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/5/2022,AQS,490353010,1,0.037,ppm,34,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/6/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/7/2022,AQS,490353010,1,0.041,ppm,38,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/8/2022,AQS,490353010,1,0.036,ppm,33,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/9/2022,AQS,490353010,1,0.039,ppm,36,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/10/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/11/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/12/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/13/2022,AQS,490353010,1,0.041,ppm,38,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/14/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/15/2022,AQS,490353010,1,0.038,ppm,35,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/16/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/17/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/18/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/19/2022,AQS,490353010,1,0.046,ppm,43,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/20/2022,AQS,490353010,1,0.038,ppm,35,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/21/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/22/2022,AQS,490353010,1,0.041,ppm,38,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/23/2022,AQS,490353010,1,0.045,ppm,42,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/24/2022,AQS,490353010,1,0.038,ppm,35,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/25/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/26/2022,AQS,490353010,1,0.041,ppm,38,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/27/2022,AQS,490353010,1,0.045,ppm,42,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/28/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/29/2022,AQS,490353010,1,0.036,ppm,33,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/30/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
3/31/2022,AQS,490353010,1,0.037,ppm,34,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/1/2022,AQS,490353010,1,0.044,ppm,41,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/2/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/3/2022,AQS,490353010,1,0.049,ppm,45,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/4/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/5/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/6/2022,AQS,490353010,1,0.044,ppm,41,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/7/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/8/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/9/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/10/2022,AQS,490353010,1,0.045,ppm,42,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/11/2022,AQS,490353010,1,0.038,ppm,35,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/12/2022,AQS,490353010,1,0.037,ppm,34,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/13/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/14/2022,AQS,490353010,1,0.039,ppm,36,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/15/2022,AQS,490353010,1,0.039,ppm,36,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/16/2022,AQS,490353010,1,0.032,ppm,30,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/17/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/18/2022,AQS,490353010,1,0.046,ppm,43,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/19/2022,AQS,490353010,1,0.044,ppm,41,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/20/2022,AQS,490353010,1,0.052,ppm,48,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/21/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/22/2022,AQS,490353010,1,0.039,ppm,36,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/23/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/24/2022,AQS,490353010,1,0.044,ppm,41,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/25/2022,AQS,490353010,1,0.051,ppm,47,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/26/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/27/2022,AQS,490353010,1,0.049,ppm,45,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/28/2022,AQS,490353010,1,0.047,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/29/2022,AQS,490353010,1,0.049,ppm,45,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
4/30/2022,AQS,490353010,1,0.052,ppm,48,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/1/2022,AQS,490353010,1,0.041,ppm,38,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/2/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/3/2022,AQS,490353010,1,0.041,ppm,38,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/4/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/5/2022,AQS,490353010,1,0.045,ppm,42,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/6/2022,AQS,490353010,1,0.044,ppm,41,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/7/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/8/2022,AQS,490353010,1,0.046,ppm,43,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/9/2022,AQS,490353010,1,0.044,ppm,41,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/10/2022,AQS,490353010,1,0.047,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/11/2022,AQS,490353010,1,0.053,ppm,49,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/12/2022,AQS,490353010,1,0.045,ppm,42,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/13/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/14/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/15/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/16/2022,AQS,490353010,1,0.046,ppm,43,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/17/2022,AQS,490353010,1,0.044,ppm,41,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/18/2022,AQS,490353010,1,0.051,ppm,47,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/19/2022,AQS,490353010,1,0.045,ppm,42,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/20/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/21/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/22/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/23/2022,AQS,490353010,1,0.047,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/24/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/25/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/26/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/27/2022,AQS,490353010,1,0.057,ppm,58,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/28/2022,AQS,490353010,1,0.041,ppm,38,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/29/2022,AQS,490353010,1,0.04,ppm,37,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/30/2022,AQS,490353010,1,0.032,ppm,30,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
5/31/2022,AQS,490353010,1,0.037,ppm,34,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/1/2022,AQS,490353010,1,0.055,ppm,51,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/2/2022,AQS,490353010,1,0.064,ppm,80,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/3/2022,AQS,490353010,1,0.061,ppm,71,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/4/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/5/2022,AQS,490353010,1,0.036,ppm,33,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/6/2022,AQS,490353010,1,0.052,ppm,48,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/7/2022,AQS,490353010,1,0.058,ppm,61,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/8/2022,AQS,490353010,1,0.068,ppm,93,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/9/2022,AQS,490353010,1,0.058,ppm,61,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/10/2022,AQS,490353010,1,0.059,ppm,64,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/11/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/12/2022,AQS,490353010,1,0.054,ppm,50,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/13/2022,AQS,490353010,1,0.046,ppm,43,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/14/2022,AQS,490353010,1,0.049,ppm,45,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/15/2022,AQS,490353010,1,0.054,ppm,50,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/16/2022,AQS,490353010,1,0.052,ppm,48,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/17/2022,AQS,490353010,1,0.052,ppm,48,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/18/2022,AQS,490353010,1,0.045,ppm,42,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/19/2022,AQS,490353010,1,0.054,ppm,50,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/20/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/21/2022,AQS,490353010,1,0.056,ppm,54,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/22/2022,AQS,490353010,1,0.063,ppm,77,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/23/2022,AQS,490353010,1,0.054,ppm,50,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/24/2022,AQS,490353010,1,0.056,ppm,54,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/25/2022,AQS,490353010,1,0.055,ppm,51,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/26/2022,AQS,490353010,1,0.054,ppm,50,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/27/2022,AQS,490353010,1,0.057,ppm,58,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/28/2022,AQS,490353010,1,0.049,ppm,45,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/29/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
6/30/2022,AQS,490353010,1,0.067,ppm,90,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/1/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/2/2022,AQS,490353010,1,0.043,ppm,40,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/3/2022,AQS,490353010,1,0.042,ppm,39,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/4/2022,AQS,490353010,1,0.05,ppm,46,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/5/2022,AQS,490353010,1,0.046,ppm,43,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/6/2022,AQS,490353010,1,0.048,ppm,44,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/7/2022,AQS,490353010,1,0.052,ppm,48,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/8/2022,AQS,490353010,1,0.052,ppm,48,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/9/2022,AQS,490353010,1,0.051,ppm,47,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/10/2022,AQS,490353010,1,0.055,ppm,51,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/11/2022,AQS,490353010,1,0.063,ppm,77,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/12/2022,AQS,490353010,1,0.071,ppm,101,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/13/2022,AQS,490353010,1,0.057,ppm,58,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/14/2022,AQS,490353010,1,0.056,ppm,54,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/15/2022,AQS,490353010,1,0.054,ppm,50,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/16/2022,AQS,490353010,1,0.065,ppm,84,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/17/2022,AQS,490353010,1,0.058,ppm,61,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/19/2022,AQS,490353010,1,0.055,ppm,51,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/20/2022,AQS,490353010,1,0.067,ppm,90,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/21/2022,AQS,490353010,1,0.084,ppm,147,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/22/2022,AQS,490353010,1,0.065,ppm,84,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/23/2022,AQS,490353010,1,0.07,ppm,100,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/24/2022,AQS,490353010,1,0.054,ppm,50,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/25/2022,AQS,490353010,1,0.062,ppm,74,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/26/2022,AQS,490353010,1,0.062,ppm,74,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/27/2022,AQS,490353010,1,0.064,ppm,80,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/28/2022,AQS,490353010,1,0.066,ppm,87,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/29/2022,AQS,490353010,1,0.06,ppm,67,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
7/30/2022,AQS,490353010,1,0.061,ppm,71,ROSE PARK,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.78422,-111.931
