Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/10/2023,AQS,490353006,4,21,ug/m3 SC,19,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/11/2023,AQS,490353006,4,8,ug/m3 SC,7,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/13/2023,AQS,490353006,4,9,ug/m3 SC,8,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/14/2023,AQS,490353006,4,16,ug/m3 SC,15,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/15/2023,AQS,490353006,4,15,ug/m3 SC,14,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/16/2023,AQS,490353006,4,25,ug/m3 SC,23,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/17/2023,AQS,490353006,4,25,ug/m3 SC,23,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/18/2023,AQS,490353006,4,22,ug/m3 SC,20,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/19/2023,AQS,490353006,4,24,ug/m3 SC,22,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/20/2023,AQS,490353006,4,31,ug/m3 SC,29,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/21/2023,AQS,490353006,4,22,ug/m3 SC,20,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/22/2023,AQS,490353006,4,20,ug/m3 SC,19,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/24/2023,AQS,490353006,4,25,ug/m3 SC,23,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/25/2023,AQS,490353006,4,37,ug/m3 SC,34,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/26/2023,AQS,490353006,4,5,ug/m3 SC,5,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/27/2023,AQS,490353006,4,12,ug/m3 SC,11,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/28/2023,AQS,490353006,4,13,ug/m3 SC,12,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/29/2023,AQS,490353006,4,8,ug/m3 SC,7,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/30/2023,AQS,490353006,4,16,ug/m3 SC,15,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
10/31/2023,AQS,490353006,4,28,ug/m3 SC,26,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/1/2023,AQS,490353006,4,35,ug/m3 SC,32,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/2/2023,AQS,490353006,4,35,ug/m3 SC,32,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/3/2023,AQS,490353006,4,28,ug/m3 SC,26,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/4/2023,AQS,490353006,4,25,ug/m3 SC,23,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/5/2023,AQS,490353006,4,23,ug/m3 SC,21,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/6/2023,AQS,490353006,4,41,ug/m3 SC,38,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/7/2023,AQS,490353006,4,8,ug/m3 SC,7,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/8/2023,AQS,490353006,4,7,ug/m3 SC,6,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/9/2023,AQS,490353006,4,13,ug/m3 SC,12,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/10/2023,AQS,490353006,4,22,ug/m3 SC,20,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/11/2023,AQS,490353006,4,23,ug/m3 SC,21,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/12/2023,AQS,490353006,4,17,ug/m3 SC,16,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/13/2023,AQS,490353006,4,28,ug/m3 SC,26,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/14/2023,AQS,490353006,4,27,ug/m3 SC,25,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/15/2023,AQS,490353006,4,19,ug/m3 SC,18,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/16/2023,AQS,490353006,4,11,ug/m3 SC,10,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/17/2023,AQS,490353006,4,21,ug/m3 SC,19,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/18/2023,AQS,490353006,4,22,ug/m3 SC,20,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/19/2023,AQS,490353006,4,4,ug/m3 SC,4,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/20/2023,AQS,490353006,4,6,ug/m3 SC,6,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/21/2023,AQS,490353006,4,19,ug/m3 SC,18,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/22/2023,AQS,490353006,4,28,ug/m3 SC,26,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/23/2023,AQS,490353006,4,22,ug/m3 SC,20,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/24/2023,AQS,490353006,4,7,ug/m3 SC,6,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/25/2023,AQS,490353006,4,4,ug/m3 SC,4,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/27/2023,AQS,490353006,4,23,ug/m3 SC,21,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/28/2023,AQS,490353006,4,39,ug/m3 SC,36,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/29/2023,AQS,490353006,4,41,ug/m3 SC,38,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
11/30/2023,AQS,490353006,4,46,ug/m3 SC,43,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/1/2023,AQS,490353006,4,28,ug/m3 SC,26,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/2/2023,AQS,490353006,4,4,ug/m3 SC,4,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/3/2023,AQS,490353006,4,5,ug/m3 SC,5,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/4/2023,AQS,490353006,4,8,ug/m3 SC,7,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/5/2023,AQS,490353006,4,24,ug/m3 SC,22,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/6/2023,AQS,490353006,4,25,ug/m3 SC,23,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/8/2023,AQS,490353006,4,6,ug/m3 SC,6,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/9/2023,AQS,490353006,4,10,ug/m3 SC,9,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/10/2023,AQS,490353006,4,15,ug/m3 SC,14,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/11/2023,AQS,490353006,4,31,ug/m3 SC,29,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/12/2023,AQS,490353006,4,22,ug/m3 SC,20,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/13/2023,AQS,490353006,4,11,ug/m3 SC,10,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/14/2023,AQS,490353006,4,29,ug/m3 SC,27,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/15/2023,AQS,490353006,4,36,ug/m3 SC,33,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/16/2023,AQS,490353006,4,36,ug/m3 SC,33,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/18/2023,AQS,490353006,4,49,ug/m3 SC,45,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/19/2023,AQS,490353006,4,42,ug/m3 SC,39,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/20/2023,AQS,490353006,4,42,ug/m3 SC,39,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/21/2023,AQS,490353006,4,35,ug/m3 SC,32,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/22/2023,AQS,490353006,4,26,ug/m3 SC,24,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/23/2023,AQS,490353006,4,12,ug/m3 SC,11,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/24/2023,AQS,490353006,4,4,ug/m3 SC,4,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/25/2023,AQS,490353006,4,8,ug/m3 SC,7,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/26/2023,AQS,490353006,4,15,ug/m3 SC,14,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/27/2023,AQS,490353006,4,27,ug/m3 SC,25,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/28/2023,AQS,490353006,4,43,ug/m3 SC,40,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/29/2023,AQS,490353006,4,42,ug/m3 SC,39,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
12/31/2023,AQS,490353006,4,44,ug/m3 SC,41,Hawthorne,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
1/1/2023,AQS,490353013,1,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/2/2023,AQS,490353013,1,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/3/2023,AQS,490353013,1,7,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/4/2023,AQS,490353013,1,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/5/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/6/2023,AQS,490353013,1,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/7/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/8/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/9/2023,AQS,490353013,1,1,ug/m3 SC,1,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/10/2023,AQS,490353013,1,1,ug/m3 SC,1,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/11/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/12/2023,AQS,490353013,1,7,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/13/2023,AQS,490353013,1,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/14/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/15/2023,AQS,490353013,1,1,ug/m3 SC,1,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/16/2023,AQS,490353013,1,1,ug/m3 SC,1,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/17/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/18/2023,AQS,490353013,1,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/19/2023,AQS,490353013,1,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/20/2023,AQS,490353013,1,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/21/2023,AQS,490353013,1,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/22/2023,AQS,490353013,1,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/23/2023,AQS,490353013,1,12,ug/m3 SC,11,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/24/2023,AQS,490353013,1,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/25/2023,AQS,490353013,1,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/26/2023,AQS,490353013,1,17,ug/m3 SC,16,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/27/2023,AQS,490353013,1,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/28/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/29/2023,AQS,490353013,1,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/30/2023,AQS,490353013,1,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
1/31/2023,AQS,490353013,1,25,ug/m3 SC,23,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/1/2023,AQS,490353013,1,41,ug/m3 SC,38,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/2/2023,AQS,490353013,1,39,ug/m3 SC,36,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/3/2023,AQS,490353013,1,44,ug/m3 SC,41,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/4/2023,AQS,490353013,1,48,ug/m3 SC,44,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/5/2023,AQS,490353013,1,10,ug/m3 SC,9,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/6/2023,AQS,490353013,1,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/7/2023,AQS,490353013,1,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/8/2023,AQS,490353013,1,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/9/2023,AQS,490353013,1,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/10/2023,AQS,490353013,1,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/11/2023,AQS,490353013,1,22,ug/m3 SC,20,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/12/2023,AQS,490353013,1,31,ug/m3 SC,29,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/13/2023,AQS,490353013,1,31,ug/m3 SC,29,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/14/2023,AQS,490353013,1,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/15/2023,AQS,490353013,1,16,ug/m3 SC,15,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/16/2023,AQS,490353013,1,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/17/2023,AQS,490353013,1,20,ug/m3 SC,19,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/18/2023,AQS,490353013,1,26,ug/m3 SC,24,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/19/2023,AQS,490353013,1,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/20/2023,AQS,490353013,1,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/21/2023,AQS,490353013,1,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/22/2023,AQS,490353013,1,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/23/2023,AQS,490353013,1,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/24/2023,AQS,490353013,1,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/25/2023,AQS,490353013,1,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/26/2023,AQS,490353013,1,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/27/2023,AQS,490353013,1,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
2/28/2023,AQS,490353013,1,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
3/1/2023,AQS,490353013,1,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
3/2/2023,AQS,490353013,1,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
3/3/2023,AQS,490353013,1,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
